Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder
1985,1,9/8/1985 12:00:00 AM,MIA,HOU,,7.5,45.0
1985,1,9/8/1985 12:00:00 AM,STL,CLE,,3.0,40.5
1985,1,9/8/1985 12:00:00 AM,SF,MIN,,11.5,46.0
1985,1,9/8/1985 12:00:00 AM,DET,ATL,,-3.0,42.0
1985,1,9/8/1985 12:00:00 AM,SEA,CIN,,3.5,41.5
1985,1,9/8/1985 12:00:00 AM,KC,NO,,1.5,43.0
1985,1,9/8/1985 12:00:00 AM,PHI,NYG,,-6.0,38.5
1985,1,9/8/1985 12:00:00 AM,GB,NE,,-4.0,45.0
1985,1,9/8/1985 12:00:00 AM,TB,CHI,,-8.0,39.0
1985,1,9/8/1985 12:00:00 AM,IND,PIT,,-10.0,40.5
1985,1,9/8/1985 12:00:00 AM,NYJ,LARAID,,-9.0,40.5
1985,1,9/8/1985 12:00:00 AM,SD,BUF,,6.0,47.5
1985,1,9/8/1985 12:00:00 AM,DEN,LARAMS,,1.0,38.0
1985,1,9/9/1985 12:00:00 AM,WAS,DAL,,1.5,43.5
1985,2,9/12/1985 12:00:00 AM,LARAID,KC,,1.5,44.0
1985,2,9/15/1985 12:00:00 AM,LARAMS,PHI,,4.5,38.0
1985,2,9/15/1985 12:00:00 AM,DAL,DET,,5.5,45.5
1985,2,9/15/1985 12:00:00 AM,HOU,WAS,,-10.5,46.0
1985,2,9/15/1985 12:00:00 AM,NE,CHI,,-5.0,44.0
1985,2,9/15/1985 12:00:00 AM,CIN,STL,,-4.0,48.5
1985,2,9/15/1985 12:00:00 AM,BUF,NYJ,,-3.5,40.5
1985,2,9/15/1985 12:00:00 AM,IND,MIA,,-18.0,44.5
1985,2,9/15/1985 12:00:00 AM,ATL,SF,,-14.0,45.0
1985,2,9/15/1985 12:00:00 AM,MIN,TB,,-3.0,46.0
1985,2,9/15/1985 12:00:00 AM,NYG,GB,,1.0,42.0
1985,2,9/15/1985 12:00:00 AM,NO,DEN,,-10.0,39.5
1985,2,9/15/1985 12:00:00 AM,SEA,SD,,3.5,46.0
1985,2,9/16/1985 12:00:00 AM,PIT,CLE,,2.0,41.5
1985,3,9/19/1985 12:00:00 AM,CHI,MIN,,3.0,41.5
1985,3,9/22/1985 12:00:00 AM,DET,IND,,5.0,44.0
1985,3,9/22/1985 12:00:00 AM,NE,BUF,,6.5,42.5
1985,3,9/22/1985 12:00:00 AM,STL,NYG,,-2.0,47.0
1985,3,9/22/1985 12:00:00 AM,DEN,ATL,,5.5,45.0
1985,3,9/22/1985 12:00:00 AM,SD,CIN,,-4.5,55.5
1985,3,9/22/1985 12:00:00 AM,HOU,PIT,,-6.0,43.0
1985,3,9/22/1985 12:00:00 AM,CLE,DAL,,-7.0,41.0
1985,3,9/22/1985 12:00:00 AM,TB,NO,,-2.5,45.0
1985,3,9/22/1985 12:00:00 AM,KC,MIA,,-4.0,51.5
1985,3,9/22/1985 12:00:00 AM,NYJ,GB,,-5.0,46.0
1985,3,9/22/1985 12:00:00 AM,SF,LARAID,,2.5,44.0
1985,3,9/22/1985 12:00:00 AM,PHI,WAS,,-14.0,40.0
1985,3,9/23/1985 12:00:00 AM,LARAMS,SEA,,-7.0,44.0
1985,4,9/29/1985 12:00:00 AM,NYG,PHI,,4.5,36.5
1985,4,9/29/1985 12:00:00 AM,WAS,CHI,,-6.0,42.0
1985,4,9/29/1985 12:00:00 AM,GB,STL,,-8.0,47.0
1985,4,9/29/1985 12:00:00 AM,LARAID,NE,,-1.0,43.0
1985,4,9/29/1985 12:00:00 AM,TB,DET,,-4.0,43.0
1985,4,9/29/1985 12:00:00 AM,DAL,HOU,,5.0,41.5
1985,4,9/29/1985 12:00:00 AM,MIN,BUF,,3.0,41.0
1985,4,9/29/1985 12:00:00 AM,SEA,KC,,2.0,46.0
1985,4,9/29/1985 12:00:00 AM,MIA,DEN,,0.0,46.0
1985,4,9/29/1985 12:00:00 AM,IND,NYJ,,-10.0,39.0
1985,4,9/29/1985 12:00:00 AM,CLE,SD,,-4.0,48.0
1985,4,9/29/1985 12:00:00 AM,ATL,LARAMS,,-9.0,45.0
1985,4,9/29/1985 12:00:00 AM,NO,SF,,-16.0,45.5
1985,4,9/30/1985 12:00:00 AM,CIN,PIT,,-7.0,46.5
1985,5,10/6/1985 12:00:00 AM,BUF,IND,,-3.5,40.0
1985,5,10/6/1985 12:00:00 AM,PIT,MIA,,-7.0,47.5
1985,5,10/6/1985 12:00:00 AM,DET,GB,,-4.5,44.5
1985,5,10/6/1985 12:00:00 AM,NE,CLE,,-3.5,37.0
1985,5,10/6/1985 12:00:00 AM,PHI,NO,,-3.0,35.5
1985,5,10/6/1985 12:00:00 AM,SF,ATL,,12.0,47.5
1985,5,10/6/1985 12:00:00 AM,CHI,TB,,8.5,44.0
1985,5,10/6/1985 12:00:00 AM,KC,LARAID,,-3.0,41.0
1985,5,10/6/1985 12:00:00 AM,HOU,DEN,,-10.0,43.0
1985,5,10/6/1985 12:00:00 AM,NYJ,CIN,,-3.5,49.0
1985,5,10/6/1985 12:00:00 AM,SD,SEA,,-14.0,47.0
1985,5,10/6/1985 12:00:00 AM,MIN,LARAMS,,-7.0,42.0
1985,5,10/6/1985 12:00:00 AM,DAL,NYG,,-1.5,38.0
1985,5,10/7/1985 12:00:00 AM,STL,WAS,,0.0,48.5
1985,6,10/13/1985 12:00:00 AM,DEN,IND,,6.5,48.0
1985,6,10/13/1985 12:00:00 AM,BUF,NE,,-10.5,44.0
1985,6,10/13/1985 12:00:00 AM,STL,PHI,,4.0,42.5
1985,6,10/13/1985 12:00:00 AM,LARAMS,TB,,7.0,39.5
1985,6,10/13/1985 12:00:00 AM,PIT,DAL,,-4.5,43.0
1985,6,10/13/1985 12:00:00 AM,DET,WAS,,-9.5,43.5
1985,6,10/13/1985 12:00:00 AM,NYG,CIN,,2.0,48.5
1985,6,10/13/1985 12:00:00 AM,CLE,HOU,,2.0,38.0
1985,6,10/13/1985 12:00:00 AM,MIN,GB,,-4.0,47.0
1985,6,10/13/1985 12:00:00 AM,ATL,SEA,,-14.0,48.0
1985,6,10/13/1985 12:00:00 AM,KC,SD,,4.0,47.0
1985,6,10/13/1985 12:00:00 AM,NO,LARAID,,-9.0,40.0
1985,6,10/13/1985 12:00:00 AM,CHI,SF,,-5.0,45.0
1985,6,10/14/1985 12:00:00 AM,MIA,NYJ,,4.0,48.0
1985,7,10/20/1985 12:00:00 AM,WAS,NYG,,-3.0,42.0
1985,7,10/20/1985 12:00:00 AM,DAL,PHI,,4.0,40.0
1985,7,10/20/1985 12:00:00 AM,SF,DET,,10.5,45.0
1985,7,10/20/1985 12:00:00 AM,SD,MIN,,-3.5,50.0
1985,7,10/20/1985 12:00:00 AM,NO,ATL,,0.0,44.5
1985,7,10/20/1985 12:00:00 AM,LARAMS,KC,,-1.5,41.0
1985,7,10/20/1985 12:00:00 AM,LARAID,CLE,,2.0,36.5
1985,7,10/20/1985 12:00:00 AM,STL,PIT,,-5.5,45.0
1985,7,10/20/1985 12:00:00 AM,IND,BUF,,-1.0,39.5
1985,7,10/20/1985 12:00:00 AM,CIN,HOU,,4.0,46.5
1985,7,10/20/1985 12:00:00 AM,TB,MIA,,-13.5,47.0
1985,7,10/20/1985 12:00:00 AM,SEA,DEN,,-4.0,48.5
1985,7,10/20/1985 12:00:00 AM,NYJ,NE,,2.0,41.5
1985,7,10/21/1985 12:00:00 AM,GB,CHI,,-9.0,46.0
1985,8,10/27/1985 12:00:00 AM,BUF,PHI,,-9.0,36.0
1985,8,10/27/1985 12:00:00 AM,HOU,STL,,-7.0,46.0
1985,8,10/27/1985 12:00:00 AM,ATL,DAL,,-13.0,45.5
1985,8,10/27/1985 12:00:00 AM,NE,TB,,1.0,46.5
1985,8,10/27/1985 12:00:00 AM,MIN,CHI,,-7.0,43.0
1985,8,10/27/1985 12:00:00 AM,SEA,NYJ,,-3.0,41.0
1985,8,10/27/1985 12:00:00 AM,GB,IND,,2.0,43.0
1985,8,10/27/1985 12:00:00 AM,WAS,CLE,,-2.5,36.0
1985,8,10/27/1985 12:00:00 AM,DEN,KC,,-1.0,42.5
1985,8,10/27/1985 12:00:00 AM,SF,LARAMS,,1.0,38.5
1985,8,10/27/1985 12:00:00 AM,PIT,CIN,,1.5,48.0
1985,8,10/27/1985 12:00:00 AM,NYG,NO,,4.5,42.0
1985,8,10/27/1985 12:00:00 AM,MIA,DET,,7.0,47.0
1985,8,10/28/1985 12:00:00 AM,SD,LARAID,,-5.5,48.0
1985,9,11/3/1985 12:00:00 AM,CIN,BUF,,4.0,45.0
1985,9,11/3/1985 12:00:00 AM,TB,NYG,,-13.0,44.5
1985,9,11/3/1985 12:00:00 AM,CHI,GB,,9.0,42.0
1985,9,11/3/1985 12:00:00 AM,MIA,NE,,-1.0,46.0
1985,9,11/3/1985 12:00:00 AM,WAS,ATL,,5.0,40.5
1985,9,11/3/1985 12:00:00 AM,DET,MIN,,-4.0,42.0
1985,9,11/3/1985 12:00:00 AM,KC,HOU,,-1.5,40.5
1985,9,11/3/1985 12:00:00 AM,CLE,PIT,,-4.0,36.0
1985,9,11/3/1985 12:00:00 AM,DEN,SD,,2.5,49.0
1985,9,11/3/1985 12:00:00 AM,LARAID,SEA,,0.0,42.0
1985,9,11/3/1985 12:00:00 AM,NO,LARAMS,,-8.5,37.5
1985,9,11/3/1985 12:00:00 AM,NYJ,IND,,3.5,39.0
1985,9,11/3/1985 12:00:00 AM,PHI,SF,,-9.0,38.0
1985,9,11/4/1985 12:00:00 AM,DAL,STL,,4.5,43.5
1985,10,11/10/1985 12:00:00 AM,PIT,KC,,-1.5,38.5
1985,10,11/10/1985 12:00:00 AM,SEA,NO,,6.0,41.5
1985,10,11/10/1985 12:00:00 AM,GB,MIN,,-5.5,41.5
1985,10,11/10/1985 12:00:00 AM,HOU,BUF,,2.5,37.5
1985,10,11/10/1985 12:00:00 AM,LARAMS,NYG,,-4.0,36.5
1985,10,11/10/1985 12:00:00 AM,CLE,CIN,,-3.0,43.0
1985,10,11/10/1985 12:00:00 AM,STL,TB,,2.5,47.5
1985,10,11/10/1985 12:00:00 AM,DET,CHI,,-9.5,37.0
1985,10,11/10/1985 12:00:00 AM,IND,NE,,-9.0,39.5
1985,10,11/10/1985 12:00:00 AM,ATL,PHI,,-8.5,39.5
1985,10,11/10/1985 12:00:00 AM,DAL,WAS,,-3.0,37.5
1985,10,11/10/1985 12:00:00 AM,LARAID,SD,,2.5,47.5
1985,10,11/10/1985 12:00:00 AM,NYJ,MIA,,-3.5,43.5
1985,10,11/11/1985 12:00:00 AM,SF,DEN,,3.0,39.0
1985,11,11/17/1985 12:00:00 AM,NO,GB,,-7.5,41.0
1985,11,11/17/1985 12:00:00 AM,BUF,CLE,,-8.0,35.5
1985,11,11/17/1985 12:00:00 AM,CHI,DAL,,-2.0,35.0
1985,11,11/17/1985 12:00:00 AM,PHI,STL,,-2.5,38.0
1985,11,11/17/1985 12:00:00 AM,PIT,HOU,,3.5,37.5
1985,11,11/17/1985 12:00:00 AM,TB,NYJ,,-10.0,42.0
1985,11,11/17/1985 12:00:00 AM,MIA,IND,,8.5,47.0
1985,11,11/17/1985 12:00:00 AM,LARAMS,ATL,,7.0,40.5
1985,11,11/17/1985 12:00:00 AM,CIN,LARAID,,-5.5,47.5
1985,11,11/17/1985 12:00:00 AM,KC,SF,,-12.5,44.0
1985,11,11/17/1985 12:00:00 AM,NE,SEA,,-4.5,41.5
1985,11,11/17/1985 12:00:00 AM,SD,DEN,,-4.5,46.0
1985,11,11/17/1985 12:00:00 AM,MIN,DET,,-3.5,40.0
1985,11,11/18/1985 12:00:00 AM,NYG,WAS,,-2.5,37.5
1985,12,11/24/1985 12:00:00 AM,WAS,PIT,,-5.0,36.0
1985,12,11/24/1985 12:00:00 AM,MIA,BUF,,8.0,41.5
1985,12,11/24/1985 12:00:00 AM,DET,TB,,0.0,45.0
1985,12,11/24/1985 12:00:00 AM,CIN,CLE,,-2.5,37.0
1985,12,11/24/1985 12:00:00 AM,NE,NYJ,,-4.0,39.5
1985,12,11/24/1985 12:00:00 AM,ATL,CHI,,-16.5,40.0
1985,12,11/24/1985 12:00:00 AM,NO,MIN,,-7.5,42.5
1985,12,11/24/1985 12:00:00 AM,SD,HOU,,7.0,45.0
1985,12,11/24/1985 12:00:00 AM,IND,KC,,-4.0,41.5
1985,12,11/24/1985 12:00:00 AM,GB,LARAMS,,-5.5,39.0
1985,12,11/24/1985 12:00:00 AM,PHI,DAL,,-7.0,37.0
1985,12,11/24/1985 12:00:00 AM,DEN,LARAID,,-5.5,38.0
1985,12,11/24/1985 12:00:00 AM,NYG,STL,,4.5,40.5
1985,12,11/25/1985 12:00:00 AM,SEA,SF,,-7.0,42.0
1985,13,11/28/1985 12:00:00 AM,NYJ,DET,,3.5,42.5
1985,13,11/28/1985 12:00:00 AM,STL,DAL,,-14.0,41.0
1985,13,12/1/1985 12:00:00 AM,CLE,NYG,,-5.5,34.0
1985,13,12/1/1985 12:00:00 AM,MIN,PHI,,-7.0,37.0
1985,13,12/1/1985 12:00:00 AM,DEN,PIT,,-1.5,38.5
1985,13,12/1/1985 12:00:00 AM,NE,IND,,6.5,39.0
1985,13,12/1/1985 12:00:00 AM,LARAMS,NO,,6.0,39.5
1985,13,12/1/1985 12:00:00 AM,TB,GB,,-6.5,45.0
1985,13,12/1/1985 12:00:00 AM,BUF,SD,,-11.0,46.5
1985,13,12/1/1985 12:00:00 AM,SF,WAS,,5.0,40.0
1985,13,12/1/1985 12:00:00 AM,KC,SEA,,-9.0,41.0
1985,13,12/1/1985 12:00:00 AM,LARAID,ATL,,7.5,42.0
1985,13,12/1/1985 12:00:00 AM,HOU,CIN,,-8.0,41.5
1985,13,12/2/1985 12:00:00 AM,CHI,MIA,,4.0,45.0
1985,14,12/8/1985 12:00:00 AM,IND,CHI,,-19.5,42.0
1985,14,12/8/1985 12:00:00 AM,WAS,PHI,,0.0,38.0
1985,14,12/8/1985 12:00:00 AM,DET,NE,,-8.5,40.0
1985,14,12/8/1985 12:00:00 AM,ATL,KC,,-4.0,43.5
1985,14,12/8/1985 12:00:00 AM,MIA,GB,,4.0,44.0
1985,14,12/8/1985 12:00:00 AM,NO,STL,,-3.0,40.5
1985,14,12/8/1985 12:00:00 AM,NYJ,BUF,,9.5,37.0
1985,14,12/8/1985 12:00:00 AM,DAL,CIN,,2.5,45.0
1985,14,12/8/1985 12:00:00 AM,LARAID,DEN,,-3.0,40.0
1985,14,12/8/1985 12:00:00 AM,NYG,HOU,,7.5,42.0
1985,14,12/8/1985 12:00:00 AM,CLE,SEA,,-4.5,38.0
1985,14,12/8/1985 12:00:00 AM,TB,MIN,,-6.0,46.0
1985,14,12/8/1985 12:00:00 AM,PIT,SD,,-5.0,49.5
1985,14,12/9/1985 12:00:00 AM,LARAMS,SF,,-10.0,41.0
1985,15,12/14/1985 12:00:00 AM,CHI,NYJ,,2.5,37.5
1985,15,12/14/1985 12:00:00 AM,KC,DEN,,-10.5,42.0
1985,15,12/15/1985 12:00:00 AM,CIN,WAS,,-3.0,44.0
1985,15,12/15/1985 12:00:00 AM,MIN,ATL,,2.0,47.0
1985,15,12/15/1985 12:00:00 AM,BUF,PIT,,-10.0,38.0
1985,15,12/15/1985 12:00:00 AM,NYG,DAL,,-3.0,42.0
1985,15,12/15/1985 12:00:00 AM,IND,TB,,-4.0,45.0
1985,15,12/15/1985 12:00:00 AM,SF,NO,,10.0,43.0
1985,15,12/15/1985 12:00:00 AM,HOU,CLE,,-10.0,36.5
1985,15,12/15/1985 12:00:00 AM,GB,DET,,-6.0,46.0
1985,15,12/15/1985 12:00:00 AM,STL,LARAMS,,-8.0,39.5
1985,15,12/15/1985 12:00:00 AM,SEA,LARAID,,-3.5,41.5
1985,15,12/15/1985 12:00:00 AM,PHI,SD,,-8.0,51.0
1985,15,12/16/1985 12:00:00 AM,NE,MIA,,-7.0,47.0
1985,16,12/20/1985 12:00:00 AM,DEN,SEA,,1.0,40.5
1985,16,12/21/1985 12:00:00 AM,PIT,NYG,,-9.0,41.5
1985,16,12/21/1985 12:00:00 AM,WAS,STL,,6.5,42.0
1985,16,12/22/1985 12:00:00 AM,PHI,MIN,,-3.0,41.0
1985,16,12/22/1985 12:00:00 AM,CHI,DET,,7.5,41.5
1985,16,12/22/1985 12:00:00 AM,CIN,NE,,-7.5,44.5
1985,16,12/22/1985 12:00:00 AM,BUF,MIA,,-18.0,47.5
1985,16,12/22/1985 12:00:00 AM,CLE,NYJ,,-8.5,38.0
1985,16,12/22/1985 12:00:00 AM,ATL,NO,,-7.0,46.0
1985,16,12/22/1985 12:00:00 AM,SD,KC,,-2.5,47.5
1985,16,12/22/1985 12:00:00 AM,GB,TB,,3.0,47.0
1985,16,12/22/1985 12:00:00 AM,HOU,IND,,-5.5,48.0
1985,16,12/22/1985 12:00:00 AM,DAL,SF,,-10.0,43.5
1985,16,12/23/1985 12:00:00 AM,LARAID,LARAMS,,3.5,41.0
1985,17,12/29/1985 12:00:00 AM,NE,NYJ,,-3.0,40.0
1985,17,12/30/1985 12:00:00 AM,SF,NYG,,3.0,43.5
1985,18,1/4/1986 12:00:00 AM,CLE,MIA,,-11.0,45.0
1985,18,1/4/1986 12:00:00 AM,DAL,LARAMS,,-2.5,40.5
1985,18,1/5/1986 12:00:00 AM,NYG,CHI,,-9.0,35.0
1985,18,1/5/1986 12:00:00 AM,NE,LARAID,,-5.0,38.0
1985,19,1/12/1986 12:00:00 AM,LARAMS,CHI,,-10.0,34.0
1985,19,1/12/1986 12:00:00 AM,NE,MIA,,-5.0,46.0
1985,20,1/26/1986 12:00:00 AM,NE,CHI,,-10.0,37.0
1986,1,9/7/1986 12:00:00 AM,SF,TB,,9.5,43.0
1986,1,9/7/1986 12:00:00 AM,DET,MIN,,-3.5,42.5
1986,1,9/7/1986 12:00:00 AM,LARAMS,STL,,2.0,41.0
1986,1,9/7/1986 12:00:00 AM,ATL,NO,,-3.5,41.5
1986,1,9/7/1986 12:00:00 AM,CLE,CHI,,-11.0,38.0
1986,1,9/7/1986 12:00:00 AM,HOU,GB,,-3.5,41.0
1986,1,9/7/1986 12:00:00 AM,PHI,WAS,,-7.0,39.0
1986,1,9/7/1986 12:00:00 AM,CIN,KC,,0.0,47.0
1986,1,9/7/1986 12:00:00 AM,MIA,SD,,1.5,54.0
1986,1,9/7/1986 12:00:00 AM,LARAID,DEN,,-3.5,39.5
1986,1,9/7/1986 12:00:00 AM,IND,NE,,-10.0,42.0
1986,1,9/7/1986 12:00:00 AM,NYJ,BUF,,6.5,40.0
1986,1,9/7/1986 12:00:00 AM,PIT,SEA,,-6.5,41.5
1986,1,9/8/1986 12:00:00 AM,NYG,DAL,,1.5,42.0
1986,2,9/11/1986 12:00:00 AM,NE,NYJ,,-2.5,42.0
1986,2,9/14/1986 12:00:00 AM,DAL,DET,,2.5,44.5
1986,2,9/14/1986 12:00:00 AM,LARAID,WAS,,-1.0,44.5
1986,2,9/14/1986 12:00:00 AM,BUF,CIN,,-7.0,49.0
1986,2,9/14/1986 12:00:00 AM,GB,NO,,-2.5,41.0
1986,2,9/14/1986 12:00:00 AM,SD,NYG,,-3.5,52.5
1986,2,9/14/1986 12:00:00 AM,STL,ATL,,-2.5,44.0
1986,2,9/14/1986 12:00:00 AM,CLE,HOU,,-1.5,42.5
1986,2,9/14/1986 12:00:00 AM,PHI,CHI,,-15.5,41.0
1986,2,9/14/1986 12:00:00 AM,KC,SEA,,-6.0,40.0
1986,2,9/14/1986 12:00:00 AM,IND,MIA,,-14.5,47.5
1986,2,9/14/1986 12:00:00 AM,SF,LARAMS,,3.0,37.5
1986,2,9/14/1986 12:00:00 AM,MIN,TB,,1.5,41.0
1986,2,9/15/1986 12:00:00 AM,DEN,PIT,,6.0,40.5
1986,3,9/18/1986 12:00:00 AM,CIN,CLE,,-4.5,46.5
1986,3,9/21/1986 12:00:00 AM,DEN,PHI,,4.0,39.0
1986,3,9/21/1986 12:00:00 AM,PIT,MIN,,-5.0,39.0
1986,3,9/21/1986 12:00:00 AM,LARAMS,IND,,8.0,36.5
1986,3,9/21/1986 12:00:00 AM,STL,BUF,,-3.5,47.0
1986,3,9/21/1986 12:00:00 AM,TB,DET,,-9.0,40.5
1986,3,9/21/1986 12:00:00 AM,ATL,DAL,,-8.0,43.0
1986,3,9/21/1986 12:00:00 AM,MIA,NYJ,,2.5,47.5
1986,3,9/21/1986 12:00:00 AM,SEA,NE,,-6.5,39.0
1986,3,9/21/1986 12:00:00 AM,NYG,LARAID,,-4.0,39.0
1986,3,9/21/1986 12:00:00 AM,NO,SF,,-11.5,40.0
1986,3,9/21/1986 12:00:00 AM,WAS,SD,,-3.0,52.5
1986,3,9/21/1986 12:00:00 AM,HOU,KC,,-3.5,39.5
1986,3,9/22/1986 12:00:00 AM,CHI,GB,,12.5,39.0
1986,4,9/28/1986 12:00:00 AM,LARAMS,PHI,,6.0,37.0
1986,4,9/28/1986 12:00:00 AM,SF,MIA,,-3.5,50.5
1986,4,9/28/1986 12:00:00 AM,KC,BUF,,-1.5,41.0
1986,4,9/28/1986 12:00:00 AM,PIT,HOU,,-6.5,39.0
1986,4,9/28/1986 12:00:00 AM,SEA,WAS,,-4.0,43.5
1986,4,9/28/1986 12:00:00 AM,NO,NYG,,-11.0,40.0
1986,4,9/28/1986 12:00:00 AM,DET,CLE,,-8.0,41.5
1986,4,9/28/1986 12:00:00 AM,GB,MIN,,-7.0,39.0
1986,4,9/28/1986 12:00:00 AM,CHI,CIN,,4.0,47.0
1986,4,9/28/1986 12:00:00 AM,SD,LARAID,,-3.0,51.0
1986,4,9/28/1986 12:00:00 AM,NYJ,IND,,9.5,43.5
1986,4,9/28/1986 12:00:00 AM,NE,DEN,,-3.0,43.5
1986,4,9/28/1986 12:00:00 AM,ATL,TB,,7.0,45.0
1986,4,9/29/1986 12:00:00 AM,DAL,STL,,6.5,44.0
1986,5,10/5/1986 12:00:00 AM,PHI,ATL,,-6.0,43.5
1986,5,10/5/1986 12:00:00 AM,CLE,PIT,,3.0,38.5
1986,5,10/5/1986 12:00:00 AM,HOU,DET,,-3.0,41.0
1986,5,10/5/1986 12:00:00 AM,MIA,NE,,-6.5,48.0
1986,5,10/5/1986 12:00:00 AM,NYG,STL,,8.0,39.0
1986,5,10/5/1986 12:00:00 AM,WAS,NO,,7.5,41.0
1986,5,10/5/1986 12:00:00 AM,CIN,GB,,7.0,45.0
1986,5,10/5/1986 12:00:00 AM,MIN,CHI,,-12.0,43.5
1986,5,10/5/1986 12:00:00 AM,LARAID,KC,,1.0,37.5
1986,5,10/5/1986 12:00:00 AM,DAL,DEN,,-6.0,43.0
1986,5,10/5/1986 12:00:00 AM,TB,LARAMS,,-10.0,37.5
1986,5,10/5/1986 12:00:00 AM,IND,SF,,-17.0,39.5
1986,5,10/5/1986 12:00:00 AM,BUF,NYJ,,-7.5,45.5
1986,5,10/6/1986 12:00:00 AM,SD,SEA,,-7.0,49.0
1986,6,10/12/1986 12:00:00 AM,LARAMS,ATL,,1.0,41.0
1986,6,10/12/1986 12:00:00 AM,BUF,MIA,,-7.0,49.0
1986,6,10/12/1986 12:00:00 AM,CHI,HOU,,13.0,40.5
1986,6,10/12/1986 12:00:00 AM,NO,IND,,4.0,37.5
1986,6,10/12/1986 12:00:00 AM,STL,TB,,-4.0,37.5
1986,6,10/12/1986 12:00:00 AM,NYJ,NE,,-8.0,40.0
1986,6,10/12/1986 12:00:00 AM,WAS,DAL,,1.0,42.0
1986,6,10/12/1986 12:00:00 AM,KC,CLE,,-4.5,40.5
1986,6,10/12/1986 12:00:00 AM,DET,GB,,2.5,40.0
1986,6,10/12/1986 12:00:00 AM,DEN,SD,,5.5,49.0
1986,6,10/12/1986 12:00:00 AM,SEA,LARAID,,-3.0,38.5
1986,6,10/12/1986 12:00:00 AM,MIN,SF,,-9.5,42.0
1986,6,10/12/1986 12:00:00 AM,PHI,NYG,,-7.0,37.0
1986,6,10/13/1986 12:00:00 AM,PIT,CIN,,-9.5,44.0
1986,7,10/19/1986 12:00:00 AM,CHI,MIN,,8.0,39.0
1986,7,10/19/1986 12:00:00 AM,TB,NO,,-5.0,39.0
1986,7,10/19/1986 12:00:00 AM,DAL,PHI,,5.5,40.0
1986,7,10/19/1986 12:00:00 AM,IND,BUF,,-10.0,41.0
1986,7,10/19/1986 12:00:00 AM,LARAID,MIA,,1.5,44.5
1986,7,10/19/1986 12:00:00 AM,HOU,CIN,,-7.0,46.0
1986,7,10/19/1986 12:00:00 AM,STL,WAS,,-12.0,38.5
1986,7,10/19/1986 12:00:00 AM,NE,PIT,,8.0,41.5
1986,7,10/19/1986 12:00:00 AM,GB,CLE,,-13.0,41.0
1986,7,10/19/1986 12:00:00 AM,SF,ATL,,3.0,43.0
1986,7,10/19/1986 12:00:00 AM,DET,LARAMS,,-8.0,38.0
1986,7,10/19/1986 12:00:00 AM,SD,KC,,-5.0,45.0
1986,7,10/19/1986 12:00:00 AM,NYG,SEA,,-3.0,39.0
1986,7,10/20/1986 12:00:00 AM,DEN,NYJ,,4.0,45.5
1986,8,10/26/1986 12:00:00 AM,DET,CHI,,-15.0,38.5
1986,8,10/26/1986 12:00:00 AM,CLE,MIN,,-5.0,41.5
1986,8,10/26/1986 12:00:00 AM,NE,BUF,,7.5,40.5
1986,8,10/26/1986 12:00:00 AM,CIN,PIT,,4.5,44.0
1986,8,10/26/1986 12:00:00 AM,MIA,IND,,9.5,46.0
1986,8,10/26/1986 12:00:00 AM,TB,KC,,-9.5,41.5
1986,8,10/26/1986 12:00:00 AM,NO,NYJ,,-8.5,39.5
1986,8,10/26/1986 12:00:00 AM,LARAID,HOU,,6.5,40.0
1986,8,10/26/1986 12:00:00 AM,SD,PHI,,-4.5,42.5
1986,8,10/26/1986 12:00:00 AM,SF,GB,,9.5,38.5
1986,8,10/26/1986 12:00:00 AM,STL,DAL,,-11.5,42.0
1986,8,10/26/1986 12:00:00 AM,ATL,LARAMS,,-3.0,37.5
1986,8,10/26/1986 12:00:00 AM,SEA,DEN,,-5.0,40.0
1986,8,10/27/1986 12:00:00 AM,WAS,NYG,,-4.0,37.0
1986,9,11/2/1986 12:00:00 AM,BUF,TB,,-1.0,41.5
1986,9,11/2/1986 12:00:00 AM,CLE,IND,,7.0,41.0
1986,9,11/2/1986 12:00:00 AM,DAL,NYG,,-3.0,41.0
1986,9,11/2/1986 12:00:00 AM,PHI,STL,,3.0,37.5
1986,9,11/2/1986 12:00:00 AM,HOU,MIA,,-7.5,46.5
1986,9,11/2/1986 12:00:00 AM,ATL,NE,,-9.0,39.0
1986,9,11/2/1986 12:00:00 AM,GB,PIT,,-5.0,38.0
1986,9,11/2/1986 12:00:00 AM,SF,NO,,5.0,39.5
1986,9,11/2/1986 12:00:00 AM,CIN,DET,,-2.0,45.0
1986,9,11/2/1986 12:00:00 AM,KC,SD,,-2.5,43.0
1986,9,11/2/1986 12:00:00 AM,DEN,LARAID,,-4.0,39.5
1986,9,11/2/1986 12:00:00 AM,MIN,WAS,,-7.0,41.0
1986,9,11/2/1986 12:00:00 AM,NYJ,SEA,,-4.5,42.5
1986,9,11/3/1986 12:00:00 AM,LARAMS,CHI,,-8.5,35.5
1986,10,11/9/1986 12:00:00 AM,WAS,GB,,10.0,39.5
1986,10,11/9/1986 12:00:00 AM,PIT,BUF,,-1.0,38.5
1986,10,11/9/1986 12:00:00 AM,NYJ,ATL,,3.5,41.5
1986,10,11/9/1986 12:00:00 AM,CHI,TB,,10.5,37.5
1986,10,11/9/1986 12:00:00 AM,NE,IND,,13.0,39.0
1986,10,11/9/1986 12:00:00 AM,LARAMS,NO,,2.0,36.0
